Name,Price,Reviews,Size,Category,Rating,bath-personal-care,beauty,grocery,healthy-home,pets,sports-nutrition,supplements
"Mary's Gone Crackers, Super Seed Crackers, Seaweed & Black Sesame, 5.5 oz (155 g)",6.53,507.0,155.0,grocery,4.5,0,0,1,0,0,0,0
"California Gold Nutrition, CafeCeps, Certified Organic Instant Coffee with Cordyceps and Reishi Mushroom Powder, 3.5 oz (100 g)",15.56,2354.0,100.0,grocery,4.3,0,0,1,0,0,0,0
"Numi Tea, Organic White Tea, White Rose, 16 Non-GMO Tea Bags, 1.13 oz (32 g)",8.4,804.0,32.0,grocery,4.5,0,0,1,0,0,0,0
"Now Foods, Real Tea, Pau D'Arco, Caffeine-Free, 24 Tea Bags, 1.7 oz (48 g)",6.36,2854.0,48.0,grocery,4.8,0,0,1,0,0,0,0
"Simply Organic, Garam Masala, 3.00 oz (85 g)",12.0,812.0,85.0,grocery,4.6,0,0,1,0,0,0,0
"Teeccino, Chicory Herbal Coffee, Vanilla Nut, Medium Roast, Caffeine Free , 11 oz (312 g)",13.77,1174.0,312.0,grocery,4.6,0,0,1,0,0,0,0
"Traditional Medicinals, Organic Echinacea Plus, Elderberry, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.54,448.0,24.0,grocery,4.6,0,0,1,0,0,0,0
"Twinings, Herbal Tea, Pure Peppermint, Caffeine Free, 50 Tea Bags, 3.53 oz (100 g)",10.69,648.0,100.0,grocery,4.7,0,0,1,0,0,0,0
"Bob's Red Mill, Potato Starch, Unmodified, Gluten Free, 22 oz (623 g)",7.18,676.0,623.0,grocery,4.5,0,0,1,0,0,0,0
"Now Foods, Organic Real Tea, Organically Hip Hibiscus, Caffeine-Free, 24 Tea Bags, 1.7 oz (48 g)",7.08,885.0,48.0,grocery,4.4,0,0,1,0,0,0,0
"Made in Nature, Organic Dried Banana Slices, Soft & Chewy Supersnacks, 4 oz (113 g)",7.45,607.0,113.0,grocery,4.1,0,0,1,0,0,0,0
"Bob's Red Mill, Organic Spelt Flour, Whole Grain, 20 oz (567 g)",8.47,370.0,567.0,grocery,4.7,0,0,1,0,0,0,0
"Arrowhead Mills, Organic Spelt Flour, 22 oz (623 g)",7.28,324.0,623.0,grocery,4.8,0,0,1,0,0,0,0
"Chocolove, Extra Strong Dark Chocolate, 77 Cocoa, 3.2 oz (90 g)",4.57,1181.0,90.0,grocery,4.5,0,0,1,0,0,0,0
"Equal Exchange, Organic Chocolate, Coconut Milk and Coconut Palm Sugar, 55% Cacao, 2.8 oz (80 g)",4.65,890.0,80.0,grocery,4.7,0,0,1,0,0,0,0
"Now Foods, Real Food, Organic Raw Cacao Powder, 12 oz (340 g)",12.75,2139.0,340.0,grocery,4.6,0,0,1,0,0,0,0
"Simply Organic, Five Spice Powder, 2.01 oz (57 g)",8.27,319.0,57.0,grocery,4.7,0,0,1,0,0,0,0
"Knorr, Leek Recipe Mix, 1.8 oz (51 g)",2.83,101.0,51.0,grocery,4.6,0,0,1,0,0,0,0
"Crown Prince Natural, Tongol Tuna, Chunk Light - No Salt Added, In Spring Water, 5 oz (142 g)",4.33,923.0,142.0,grocery,4.6,0,0,1,0,0,0,0
"Simply Organic, Citrus Seasoning, Salt-Free, 2.20 oz (63 g)",7.31,1019.0,63.0,grocery,4.8,0,0,1,0,0,0,0
"Reese, Fancy Sardines, 4.375 oz (124 g)",2.83,409.0,124.0,grocery,4.7,0,0,1,0,0,0,0
"Bob's Red Mill, Natural Almond Flour, Super Fine, 16 oz (453 g)",16.13,360.0,453.0,grocery,4.8,0,0,1,0,0,0,0
"Enjoy Life Foods, Light & Airy Lentil Chips, Garlic & Parmesan Flavor, 4 oz (113 g)",6.21,765.0,113.0,grocery,4.3,0,0,1,0,0,0,0
"Sahale Snacks, Snack Mix, Pineapple Rum Cashew Coconut , 4.5 oz (128 g)",8.14,542.0,128.0,grocery,4.7,0,0,1,0,0,0,0
"Lakanto, Pancake and Baking Mix, 1 lb (454 g)",17.7,122.0,454.0,grocery,4.3,0,0,1,0,0,0,0
"Epic Bar, Artisanal Pork Rinds, BBQ Seasoning, 2.5 oz (70 g)",6.02,474.0,70.0,grocery,4.2,0,0,1,0,0,0,0
"gimMe, Premium Roasted Seaweed, Extra Virgin Olive Oil, .35 oz (10 g)",2.83,108.0,10.0,grocery,4.6,0,0,1,0,0,0,0
"Organic Traditions, Dried Jujube Fruit, 6 oz (170 g)",6.89,51.0,170.0,grocery,4.5,0,0,1,0,0,0,0
"Caveman Foods, Grain Free Brownie Crunch, 14 oz ( 397 g)",20.27,53.0,397.0,grocery,4.5,0,0,1,0,0,0,0
"Keto and Co, Keto Baking Mix, Pancake & Waffle, 9.3 oz (265 g)",14.13,70.0,265.0,grocery,4.4,0,0,1,0,0,0,0
"Universal Nutrition, CarbRite Diet, Extra Rich & Fudgy Brownies with Chocolate Chips, 11.5 oz (326 g)",11.15,589.0,326.0,grocery,4.2,0,0,1,0,0,0,0
"Wild Planet, Wild Sardines Skinless & Boneless Fillets In Extra Virgin Olive Oil, 4.25 oz (120 g)",4.65,141.0,120.0,grocery,4.7,0,0,1,0,0,0,0
"Gerber, Puffs, Puffed Grain Snack, 8+ Months, Strawberry Apple, 1.48 oz (42 g)",4.81,8174.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Crayola, Shaker Bath Dropz, 3+, Fragrance-Free, 60 Tablets, 3.59 oz (102 g)",7.64,9061.0,102.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Lil' Crunchies,  8+ Months, Garden Tomato, 1.48 oz (42 g)",4.81,3362.0,42.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Puffs, Puffed Grain Snack, 8+ Months, Blueberry, 1.48 oz (42 g)",4.37,4945.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"California Gold Nutrition, Baby's DHA, Omega-3s with Vitamin D3, 1050 mg, 2 fl oz (59 ml)",15.56,12302.0,1.05,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organic Yogis, Freeze Dried Yogurt & Fruit Snacks, Mixed Berry, 1 oz (28 g)",6.57,5988.0,28.0,baby-kids,4.6,0,0,0,0,0,0,0
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Strawberry Splash, 3 oz (85 g)",4.41,14121.0,85.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Yogis, Freeze Dried Yogurt & Fruit Snacks, Strawberry, 1 oz (28 g)",6.57,7059.0,28.0,baby-kids,4.6,0,0,0,0,0,0,0
"Crayola, Bath Bombs, Grape Jam, Laser Lemon, Cotton Candy & Bubble Gum Scented, 8 Bath Bombs, 11.29 oz (320 g)",11.03,4693.0,320.0,baby-kids,4.5,0,0,0,0,0,0,0
"Gerber, Banana Cookies, 12+ Months, 5 oz (142 g)",4.52,2062.0,142.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Strawberry & Beet, 2.1 oz (60 g)",5.26,10639.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Puffs, Puffed Grain Snack, 8+ Months, Peach, 1.48 oz (42 g)",4.81,4982.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Arrowroot Biscuits, 10+ Months, 5.5 oz (155 g)",4.14,2283.0,155.0,baby-kids,4.6,0,0,0,0,0,0,0
"Happy Family Organics, Organic Teethers, Gentle Teething Wafers, Sitting Baby, Sweet Potato & Banana, 12 Packs, 0.14 oz (4 g) Each",7.27,4665.0,4.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Teether Wheels,  8+Months, Apple Harvest, 1.48 oz (42 g)",4.81,4143.0,42.0,baby-kids,4.5,0,0,0,0,0,0,0
"Gerber, Puffs Cereal Snack, 8+ Months, Banana, 1.48 oz (42 g)",4.81,4689.0,42.0,baby-kids,4.9,0,0,0,0,0,0,0
"Nordic Naturals, Daily Omega Kids, Natural Fruit Flavor, 500 mg, 30 Soft Gels",13.16,15496.0,0.5,baby-kids,4.8,0,0,0,0,0,0,0
"Hot Kid, Baby Mum-Mum, Apple & Pumpkin Rice Rusks, 24 Rusks, 1.76 oz (50 g)",4.34,10636.0,50.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organic Teethers, Gentle Teething Wafers, Sitting Baby, Blueberry & Purple Carrot, 12 Packs, 0.14 oz (4 g) Each",7.27,4189.0,4.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Banana & Pumpkin, 2.1 oz (60 g)",5.78,8675.0,60.0,baby-kids,4.8,0,0,0,0,0,0,0
"Desitin, Diaper Rash Cream, Daily Defense, 4 oz (113 g)",9.88,2001.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Apple & Broccoli, 2.1 oz (60 g)",5.77,6173.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted, 6+ Months, Bananas, Raspberries & Oats, 4 oz (113 g)",2.98,779.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Happy Tot, Super Morning, Fruit, Yogurt & Grain Blend, Organic Bananas, Blueberries, Yogurt & Oats + Super Chia, Stage 4, 4 oz (113 g)",2.83,671.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Nordic Omega-3 Fishies, For Ages 2+, Yummy Tutti Frutti Taste, 300 mg, 36 Fishies",29.42,3873.0,0.3,baby-kids,4.8,0,0,0,0,0,0,0
"Traditional Medicinals, Organic Mother's Milk, Original with Fennel & Fenugreek, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.54,6060.0,28.0,baby-kids,4.5,0,0,0,0,0,0,0
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Strawberry Splash, 3 oz (85 g)",4.41,14121.0,85.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Daily Omega Kids, Natural Fruit Flavor, 500 mg, 30 Soft Gels",13.16,15496.0,0.5,baby-kids,4.8,0,0,0,0,0,0,0
"Crayola, Shaker Bath Dropz, 3+, Fragrance-Free, 60 Tablets, 3.59 oz (102 g)",7.64,9061.0,102.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Lil' Crunchies,  8+ Months, Garden Tomato, 1.48 oz (42 g)",4.81,3362.0,42.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Organic Oatmeal Cereal, Millet Quinoa, 8 oz (227 g)",7.61,2165.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"SheaMoisture, Kids Curling Butter Cream, Coconut & Hibiscus, 6 oz (170 g)",12.69,2392.0,170.0,baby-kids,4.5,0,0,0,0,0,0,0
"Gerber, Puffs, Puffed Grain Snack, 8+ Months, Blueberry, 1.48 oz (42 g)",4.37,4945.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Bubblegum Splash, 3 oz (85 g)",4.41,7114.0,85.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Strawberry & Beet, 2.1 oz (60 g)",5.26,10639.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Puffs, Puffed Grain Snack, 8+ Months, Peach, 1.48 oz (42 g)",4.81,4982.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Banana Cookies, 12+ Months, 5 oz (142 g)",4.52,2062.0,142.0,baby-kids,4.5,0,0,0,0,0,0,0
"Gerber, Puffs Cereal Snack, 8+ Months, Banana, 1.48 oz (42 g)",4.81,4689.0,42.0,baby-kids,4.9,0,0,0,0,0,0,0
"Gerber, Hearty Bits, MultiGrain Cereal, 12+ Months, Banana, Apple, Strawberry, 8 oz (227 g)",6.63,1682.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"Natural Factors, Big Friends, Chewable Vitamin C, Tangy Orange, 250 mg, 90 Chewable Tablets",10.55,3364.0,0.25,baby-kids,4.8,0,0,0,0,0,0,0
"Crayola, Bath Bombs, Grape Jam, Laser Lemon, Cotton Candy & Bubble Gum Scented, 8 Bath Bombs, 11.29 oz (320 g)",11.03,4693.0,320.0,baby-kids,4.5,0,0,0,0,0,0,0
"Traditional Medicinals, Organic Mother's Milk, Original with Fennel & Fenugreek, Caffeine Free, 32 Wrapped Tea Bags, 1.98 oz (56 g)",14.39,6060.0,56.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Organic Yogis, Freeze Dried Yogurt & Fruit Snacks, Strawberry, 1 oz (28 g)",6.57,7063.0,28.0,baby-kids,4.6,0,0,0,0,0,0,0
"Happy Family Organics, Organic Yogis, Freeze Dried Yogurt & Fruit Snacks, Mixed Berry, 1 oz (28 g)",6.57,5991.0,28.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Lil' Bits, Oatmeal Cereal, 8+ Months, Banana Strawberry, 8 oz (227 g)",6.63,2028.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Children's DHA Gummies, Tropical Punch, 600 mg, 30 Gummies",29.03,2498.0,0.6,baby-kids,4.9,0,0,0,0,0,0,0
"Hot Kid, Baby Mum-Mum, Apple & Pumpkin Rice Rusks, 24 Rusks, 1.76 oz (50 g)",4.34,10636.0,50.0,baby-kids,4.8,0,0,0,0,0,0,0
"Desitin, Diaper Rash Cream, Daily Defense, 4 oz (113 g)",9.88,2001.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Teether Wheels,  8+Months, Apple Harvest, 1.48 oz (42 g)",4.81,4143.0,42.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Organic Teethers, Gentle Teething Wafers, Sitting Baby, Sweet Potato & Banana, 12 Packs, 0.14 oz (4 g) Each",7.27,4665.0,4.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 1, Clearly Crafted, Prunes, 4 + Months, 3.5 oz (99 g)",3.11,688.0,99.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Purple Carrot & Blueberry, 2.1 oz (60 g)",5.78,4730.0,60.0,baby-kids,4.8,0,0,0,0,0,0,0
"California Gold Nutrition, Prenatal DHA for Pregnant & Nursing Mothers, 450 mg, 60 Softgels",26.44,1496.0,0.45,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Arrowroot Biscuits, 10+ Months, 5.5 oz (155 g)",4.14,2283.0,155.0,baby-kids,4.6,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Banana & Pumpkin, 2.1 oz (60 g)",5.78,8675.0,60.0,baby-kids,4.8,0,0,0,0,0,0,0
"Desitin, Diaper Rash Paste, Maximum Strength, 4 oz (113 g)",12.58,1494.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Children's DHA, Ages 1-6, Strawberry, 530 mg, 8 fl oz (237 ml)",36.96,16766.0,0.53,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",5.87,1524.0,198.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Lil' Crunchies, 8+ Months, Ranch, 1.48 oz (42 g)",4.81,1724.0,42.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Teethers, Gentle Teething Wafers, Sitting Baby, Blueberry & Purple Carrot, 12 Packs, 0.14 oz (4 g) Each",7.27,4189.0,4.0,baby-kids,4.7,0,0,0,0,0,0,0
"Hot Kid, Baby Mum-Mum, Banana Rice Rusks, 24 Rusks, 1.76 oz (50 g)",4.34,7122.0,50.0,baby-kids,4.9,0,0,0,0,0,0,0
"Derma E, Scar Gel, 2 oz (56 g)",22.34,2335.0,56.0,baby-kids,4.1,0,0,0,0,0,0,0
"Nordic Naturals, Children's DHA Xtra, Ages 1-6, Berry Punch, 880 mg, 2 fl oz (60 ml)",39.6,2237.0,0.88,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Organic Oatmeal Cereal, Banana , 8 oz (227 g)",7.61,1062.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"Hello, Kids, Fluoride Free Toothpaste, Watermelon, 4.2 oz (119 g)",6.89,1192.0,119.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Probiotic Oatmeal Cereal, Peach Apple, 8 oz (227 g)",6.65,785.0,227.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Clearly Crafted, Oatmeal Baby Cereal, 7 oz (198 g) ",5.87,514.0,198.0,baby-kids,4.6,0,0,0,0,0,0,0
"Hot Kid, Toddler Mum-Mum, Organic Rice Biscuits, Mango & Kiwi, 12 Packs, 2.12 oz (60 g)",3.95,4776.0,60.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Lil' Crunchies, 8+ Months, Apple Sweet Potato, 1.48 oz (42 g)",4.81,2009.0,42.0,baby-kids,4.6,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Apple & Broccoli, 2.1 oz (60 g)",5.77,6173.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Complete Omega Junior, Ages 6-12, Lemon, 283 mg, 90 Mini Soft Gels",26.38,2640.0,0.28300000000000003,baby-kids,4.9,0,0,0,0,0,0,0
"Palmer's, Cocoa Butter Formula with Vitamin E, Bust Cream, 4.4 oz (125 g)",12.16,3488.0,125.0,baby-kids,4.4,0,0,0,0,0,0,0
"Orajel, Paw Patrol Anticavity Fluoride Toothpaste, Bubble Berry, 4.2 oz (119 g)",4.59,2033.0,119.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organic Yogis, Freeze Dried Yogurt & Fruit Snacks, Banana & Mango, 1 oz (28 g)",6.57,3618.0,28.0,baby-kids,4.7,0,0,0,0,0,0,0
"Palmer's, Cocoa Butter Formula, Tummy Butter, For Stretch Marks, 4.4 oz (125 g)",11.9,2636.0,125.0,baby-kids,4.5,0,0,0,0,0,0,0
"Lansinoh, Lanolin Nipple Cream, 1.41 oz (40 g)",17.17,2375.0,40.0,baby-kids,4.7,0,0,0,0,0,0,0
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Orange Splash, 3 oz (85 g)",4.41,3892.0,85.0,baby-kids,4.8,0,0,0,0,0,0,0
"Nordic Naturals, Prenatal DHA, Unflavored Formula, 830 mg, 90 Soft Gels",38.28,3157.0,0.83,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Animal Crackers, 12+ Months, Cinnamon Graham, 6 oz (170 g)",4.37,1792.0,170.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Yogurt Melts,  8+ Months, Strawberry, 1.0 oz (28 g)",6.32,2052.0,28.0,baby-kids,4.7,0,0,0,0,0,0,0
"Eucerin, Baby, Eczema Relief Cream, 5 oz (141 g)",13.47,3661.0,141.0,baby-kids,4.6,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted, 6+ Months, Bananas, Raspberries & Oats, 4 oz (113 g)",2.98,779.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Lil' Biscuits, 12+ Months, 4.44 oz (126 g)",4.23,1448.0,126.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs, Organic Grain Snack, Kale & Spinach, 2.1 oz (60 g)",5.25,3665.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Lil' Crunchies, 8+ Months, Veggie Dip, 1.48 oz (42 g)",4.81,1403.0,42.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Organic Lil' Crunchies, 12+ Months, White Cheddar Broccoli, 1.59 oz (45 g)",5.99,608.0,45.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Happy Tot, Super Morning, Fruit, Yogurt & Grain Blend, Organic Bananas, Blueberries, Yogurt & Oats + Super Chia, Stage 4, 4 oz (113 g)",2.83,671.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 2, 6+ Months, Apples, Kale & Avocados, 4 oz (113 g)",2.98,922.0,113.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Prune, 2 Pack, 2 oz (56 g) Each",2.83,833.0,56.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber,  Teether Wheels, 8+ Months, Banana Cream, 1.48 oz (42 g)",4.81,962.0,42.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Superfood Puffs,  Organic Grain Snack, Sweet Potato & Carrot, 2.1 oz (60 g)",5.78,3459.0,60.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Teethers , Gentle Teething Wafers, Sitting Baby, Pea & Spinach, 12 Packs, 0.14 oz (4 g) Each",7.27,1829.0,4.0,baby-kids,4.7,0,0,0,0,0,0,0
"Nordic Naturals, Children's DHA, Ages 1-6, Strawberry, 530 mg, 16 fl oz (473 ml)",63.4,16766.0,0.53,baby-kids,4.8,0,0,0,0,0,0,0
"Traditional Medicinals, Organic Pregnancy Tea, Raspberry Leaf, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.54,906.0,28.0,baby-kids,4.6,0,0,0,0,0,0,0
"Crest, Kids, Fluoride Anticavity Toothpaste, Sparkle Fun, 4.6 oz (130 g)",4.75,1375.0,130.0,baby-kids,4.8,0,0,0,0,0,0,0
"Nordic Naturals, Postnatal Omega-3, Lemon, 1,120 mg, 60 Soft Gels",46.22,864.0,0.12,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Organic, Grain & Grow, Soft Baked Grain Bars, 12+ Months, Banana Mango Pineapple, 8 Bars, 19 g Each",6.57,929.0,19.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Organic Puffs, 8 + Months, Fig Berry, 1.48 oz (42 g)",5.55,1321.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Nature's Way, Primadophilus, Children, 4.9 oz (141 g)",22.54,2148.0,141.0,baby-kids,4.7,0,0,0,0,0,0,0
"Earth's Best, Organic Whole Grain Oatmeal Cereal, 8 oz (227 g)",7.1,1531.0,227.0,baby-kids,4.4,0,0,0,0,0,0,0
"Happy Family Organics, Happy Kid, Organic Apple, Blueberry & Pomegranate, 4 Pouches, 3.17 oz (90 g) Each",6.92,827.0,90.0,baby-kids,4.8,0,0,0,0,0,0,0
"Hot Kid, Baby Mum-Mum, Banana Rice Rusks, 24 Rusks, 1.76 oz (50 g)",4.34,7122.0,50.0,baby-kids,4.9,0,0,0,0,0,0,0
"California Gold Nutrition, Prenatal DHA for Pregnant & Nursing Mothers, 450 mg, 60 Softgels",26.44,1496.0,0.45,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Smart Flow , Organic, Banana, Blueberry & Blackberry Oatmeal, 3.5 oz (99 g)",3.14,423.0,99.0,baby-kids,4.8,0,0,0,0,0,0,0
"Plum Organics, Organic Applesauce Mashups with Strawberry, Blackberry & Blueberry, 4 Pouches, 3.17 oz (90 g) Each",7.06,483.0,90.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Smart Flow, Organic, Banana, Mango, 3.5 oz (99 g)",3.41,306.0,99.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Sweet Potato, 2 Pack, 2 oz (56 g) Each",2.83,458.0,56.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted, Pears, Kale & Spinach, 6+ Months, 4 oz (113 g)",2.98,484.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Happy Family Organics, Happy Tot, Super Bellies, Organic Bananas, Carrots & Strawberries, 4 oz (113 g)",3.11,96.0,113.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organics Happy Tot, 12+ Months, Mac & Cheese, 4.5 oz (128 g)",5.52,76.0,128.0,baby-kids,3.3,0,0,0,0,0,0,0
"Weleda, Calendula Soap, 3.5 oz (100 g)",11.99,804.0,100.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Probiotic Rice Cereal, Banana Apple, 8 oz (227 g)",7.39,1047.0,227.0,baby-kids,4.8,0,0,0,0,0,0,0
"Aveeno, Baby, Eczema Therapy, Soothing Bath Treatment, Fragrance Free, 5 Bath Packets, 3.75 oz (106 g)",10.86,1548.0,106.0,baby-kids,4.5,0,0,0,0,0,0,0
"Palmer's, Cocoa Butter Formula, Massage Cream for Stretch Marks, 4.4 oz (125 g)",11.22,3315.0,125.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Happytot, Superfoods, Stage 4. Organic Apples, Spinach, Peas & Broccoli + Super Chia, 4.22 oz (120 g)",3.11,366.0,120.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Organic Puffs, 8 + Months, Cranberry Orange, 1.48 oz (42 g)",5.55,1052.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Puffs Cereal Snack, 8+ Months, Apple Cinnamon, 1.48 oz (42 g)",4.81,1368.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
"Eucerin, Baby, Eczema Relief, Flare Up Treatment, Fragrance Free, 2 oz (57 g)",13.36,1401.0,57.0,baby-kids,4.5,0,0,0,0,0,0,0
"Happy Family Organics, Organic Greek Yogis, Strawberry Banana, 1 oz (28 g)",6.92,1719.0,28.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Probiotic Oatmeal Cereal, Banana,  8 oz (227 g)",6.65,382.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"Hot Kid, Toddler Mum-Mum, Organic Rice Biscuits, Strawberry, 12 Packs, 2.12 oz (60 g)",5.06,2711.0,60.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted, Pears, Kale & Spinach, 6+ Months, 4 oz (113 g)",2.98,484.0,113.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Rice Cereal, Single Grain, 8 oz (227 g)",5.64,1567.0,227.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Organic Oatmeal, Single Grain Cereal, 8 oz (227 g)",6.72,1165.0,227.0,baby-kids,4.7,0,0,0,0,0,0,0
"Hot Kid, Baby Mum-Mum, Organic Rice Rusk, Blueberry & Goji Rice Rusks, 24 Rusks, 17.6 oz  (50 g) Each",5.06,2315.0,50.0,baby-kids,4.8,0,0,0,0,0,0,0
"Orajel, Paw Patrol Anticavity Fluoride Toothpaste, Bubble Berry, 4.2 oz (119 g)",4.59,2033.0,119.0,baby-kids,4.8,0,0,0,0,0,0,0
"Happy Family Organics, Organic Baby Food, Stage 1, Mangos, 3.5 oz (99 g)",2.83,295.0,99.0,baby-kids,4.6,0,0,0,0,0,0,0
"Gerber, Smart Flow, Organic, Pear, Blueberry, Apple, Avocado, 3.5 oz (99 g)",2.88,573.0,99.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Puffs Cereal Snack,  8+ Months, Sweet Potato, 1.48 oz (42 g)",5.41,1428.0,42.0,baby-kids,4.7,0,0,0,0,0,0,0
"Gerber, Smart Flow, Organic, Pear, Peach, Strawberry, 3.5 oz (99 g)",3.41,358.0,99.0,baby-kids,4.8,0,0,0,0,0,0,0
"Gerber, Organic Puffs, 8 + Months, Fig Berry, 1.48 oz (42 g)",5.55,1321.0,42.0,baby-kids,4.8,0,0,0,0,0,0,0
